,User ID,Name,Email Address,Username,Date of Birth,Age (yrs),Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Membership Duration,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,TLD
452,453,David Simpson,alexandrashelton@example.org,alexandrashelton,1982-12-29,41,Male,Jamesview,2024-01-21,2025-01-20,Annual,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Low,5.0,1,Organization(.org)
453,454,James Perez,mhardy@example.org,mhardy,1989-01-30,35,Female,Riceton,2024-01-27,2025-01-26,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,High,4.2,5,Organization(.org)
454,455,Vincent Alvarado,morgansoto@example.org,morgansoto,1940-02-20,84,Female,Cassandramouth,2024-01-07,2025-01-06,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.3,6,Organization(.org)
455,456,Nancy Clark,jameskim@example.com,jameskim,1989-11-12,34,Male,East Thomasfort,2024-03-23,2025-03-23,Annual,365 days,Visa,Manual,Regular,Electronics,Drama,Smartphone,Low,4.3,8,Commericial(.com)
456,457,Jackson Owens,ramoskayla@example.net,ramoskayla,1954-03-26,70,Female,Clarenceborough,2024-02-29,2025-02-28,Monthly,365 days,Visa,Manual,Frequent,Books,Documentary,Smart TV,High,4.3,1,Network(.net)
457,458,Megan Castaneda,estradaholly@example.net,estradaholly,2006-03-03,18,Male,Wellsville,2024-03-26,2025-03-26,Monthly,365 days,Visa,Manual,Occasional,Books,Drama,Tablet,Medium,4.3,9,Network(.net)
458,459,Kristina Barrera,michaeljohnson@example.net,michaeljohnson,1986-04-21,38,Female,Smithview,2024-04-03,2025-04-03,Annual,365 days,Visa,Manual,Regular,Books,Comedy,Smart TV,High,4.4,1,Network(.net)
459,460,Keith Harding,christopherjohnson@example.com,christopherjohnson,1967-03-26,57,Male,Larryside,2024-01-26,2025-01-25,Monthly,365 days,Amex,Manual,Occasional,Clothing,Documentary,Tablet,High,3.1,10,Commericial(.com)
460,461,John Smith,woodsdavid@example.org,woodsdavid,1969-04-07,55,Male,Lake Amber,2024-02-23,2025-02-22,Annual,365 days,Visa,Manual,Frequent,Electronics,Romance,Smartphone,Low,4.3,0,Organization(.org)
461,462,Cindy Valenzuela,hicksjulia@example.org,hicksjulia,1975-01-27,49,Male,Jorgechester,2024-04-04,2025-04-04,Annual,365 days,Visa,Auto-renew,Occasional,Clothing,Documentary,Smart TV,Low,3.2,6,Organization(.org)
462,463,David Edwards,riveramary@example.com,riveramary,1974-06-19,49,Male,Pachecoville,2024-04-14,2025-04-14,Monthly,365 days,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.2,3,Commericial(.com)
463,464,Mark Ruiz,igross@example.org,igross,1944-12-07,79,Female,Gonzalezshire,2024-01-21,2025-01-20,Monthly,365 days,Amex,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.8,3,Organization(.org)
464,465,Amanda Dunn,onealryan@example.com,onealryan,1980-08-28,43,Female,Craigberg,2024-02-04,2025-02-03,Annual,365 days,Mastercard,Auto-renew,Occasional,Clothing,Action,Tablet,Low,4.3,9,Commericial(.com)
465,466,Thomas Jones,jennifer93@example.org,jennifer93,1988-01-26,36,Female,Jamesshire,2024-03-11,2025-03-11,Monthly,365 days,Mastercard,Manual,Occasional,Books,Action,Tablet,High,3.8,0,Organization(.org)
466,467,Joseph Payne,jeremy97@example.net,jeremy97,1997-10-12,26,Female,Lake Shelley,2024-01-11,2025-01-10,Annual,365 days,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,High,4.8,6,Network(.net)
467,468,Krista Franklin,ycruz@example.com,ycruz,1989-10-21,34,Female,Adriennemouth,2024-01-26,2025-01-25,Annual,365 days,Mastercard,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,4.8,2,Commericial(.com)
468,469,Dwayne Lopez,uwebb@example.com,uwebb,1985-07-18,38,Female,East Jodyview,2024-01-10,2025-01-09,Monthly,365 days,Mastercard,Auto-renew,Regular,Clothing,Documentary,Smart TV,Medium,3.6,9,Commericial(.com)
469,470,Jesse Pacheco,robertsdeanna@example.org,robertsdeanna,1969-12-28,54,Male,Amandaville,2024-02-03,2025-02-02,Annual,365 days,Amex,Manual,Frequent,Books,Documentary,Smartphone,Low,4.5,10,Organization(.org)
470,471,Jose Benson,robert10@example.com,robert10,2001-06-30,22,Female,Bushhaven,2024-04-14,2025-04-14,Annual,365 days,Amex,Manual,Frequent,Books,Comedy,Smart TV,Low,4.7,0,Commericial(.com)
471,472,Michelle Dorsey,marshallstephen@example.net,marshallstephen,1952-09-22,71,Female,New Katelyn,2024-04-10,2025-04-10,Annual,365 days,Amex,Manual,Regular,Clothing,Drama,Tablet,Medium,4.7,2,Network(.net)
472,473,Jesse Zavala,pughkaren@example.org,pughkaren,1961-12-17,62,Male,South Trevor,2024-01-28,2025-01-27,Monthly,365 days,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,Low,3.9,3,Organization(.org)
473,474,John Brown,lindaparks@example.com,lindaparks,1981-12-09,42,Male,Richardsmouth,2024-02-03,2025-02-02,Monthly,365 days,Mastercard,Manual,Regular,Electronics,Action,Smart TV,High,4.9,7,Commericial(.com)
474,475,Scott Leblanc,andersonjaime@example.org,andersonjaime,1944-09-17,79,Female,East Victoria,2024-03-26,2025-03-26,Monthly,365 days,Amex,Manual,Occasional,Electronics,Sci-Fi,Smartphone,Low,3.1,1,Organization(.org)
475,476,Lisa Thomas,merrittmichael@example.com,merrittmichael,1973-09-04,50,Male,West Nicole,2024-02-10,2025-02-09,Annual,365 days,Visa,Manual,Frequent,Clothing,Drama,Smartphone,Medium,4.0,4,Commericial(.com)
476,477,Dennis Moore,jaclyn55@example.org,jaclyn55,2005-10-15,18,Female,Lake Andreabury,2024-03-24,2025-03-24,Monthly,365 days,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.3,2,Organization(.org)
477,478,Corey Nolan,jeremymorton@example.org,jeremymorton,1974-07-02,49,Female,Lake Brenda,2024-03-27,2025-03-27,Monthly,365 days,Mastercard,Manual,Regular,Books,Romance,Smart TV,High,4.0,6,Organization(.org)
478,479,Erin Osborn,brandygarner@example.org,brandygarner,1983-09-27,40,Female,Lake Joe,2024-02-12,2025-02-11,Annual,365 days,Visa,Manual,Regular,Electronics,Documentary,Smart TV,High,4.1,6,Organization(.org)
479,480,Juan Frederick,bennettsuzanne@example.com,bennettsuzanne,2005-10-28,18,Female,Sallyburgh,2024-01-17,2025-01-16,Annual,365 days,Mastercard,Auto-renew,Regular,Books,Drama,Smart TV,High,4.7,10,Commericial(.com)
480,481,Alexandra Duffy,stephendonaldson@example.net,stephendonaldson,1992-04-03,32,Female,Fordhaven,2024-04-08,2025-04-08,Monthly,365 days,Visa,Auto-renew,Occasional,Books,Drama,Smartphone,High,3.6,6,Network(.net)
481,482,Wanda Kim,christopher16@example.org,christopher16,1943-05-01,81,Female,Lake Michaelmouth,2024-02-15,2025-02-14,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Drama,Smart TV,Low,4.8,5,Organization(.org)
482,483,Timothy Henry,kristopherblevins@example.net,kristopherblevins,1964-05-02,60,Female,South Elizabeth,2024-03-24,2025-03-24,Monthly,365 days,Amex,Manual,Occasional,Books,Documentary,Tablet,Medium,3.2,8,Network(.net)
483,484,Mr. Michael Hunt,henryjoel@example.com,henryjoel,1992-09-30,31,Female,Tiffanyshire,2024-03-03,2025-03-03,Monthly,365 days,Amex,Manual,Occasional,Electronics,Action,Smart TV,High,4.9,6,Commericial(.com)
484,485,Todd Bates,ttran@example.org,ttran,1957-06-15,66,Female,Reneefurt,2024-04-11,2025-04-11,Monthly,365 days,Mastercard,Auto-renew,Occasional,Electronics,Horror,Tablet,High,3.0,1,Organization(.org)
485,486,William Gilmore,christhompson@example.com,christhompson,1970-01-17,54,Male,South Richard,2024-04-13,2025-04-13,Annual,365 days,Amex,Manual,Regular,Electronics,Sci-Fi,Smart TV,High,4.7,10,Commericial(.com)
486,487,Mr. Steven Mitchell MD,jacksonnathan@example.org,jacksonnathan,2000-06-20,23,Female,South Mikemouth,2024-02-29,2025-02-28,Monthly,365 days,Amex,Auto-renew,Regular,Books,Drama,Tablet,Medium,4.2,7,Organization(.org)
487,488,Norma Khan,anthonyhunter@example.net,anthonyhunter,1960-01-13,64,Male,Port Shannon,2024-03-30,2025-03-30,Monthly,365 days,Amex,Manual,Frequent,Clothing,Romance,Tablet,Medium,4.0,2,Network(.net)
488,489,Diana Chavez,porterchristina@example.net,porterchristina,1943-07-23,80,Male,South Richard,2024-03-11,2025-03-11,Monthly,365 days,Amex,Auto-renew,Occasional,Clothing,Comedy,Tablet,Low,4.6,3,Network(.net)
489,490,Christopher Tran,kelly32@example.net,kelly32,1994-12-01,29,Male,West Laurie,2024-01-08,2025-01-07,Annual,365 days,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,3.6,1,Network(.net)
490,491,Christina Murphy,brittany19@example.net,brittany19,1950-10-02,73,Male,East Ianchester,2024-04-08,2025-04-08,Annual,365 days,Visa,Auto-renew,Regular,Clothing,Drama,Tablet,Low,3.9,1,Network(.net)
491,492,Taylor Snow,perezcaleb@example.com,perezcaleb,1981-10-05,42,Male,New Elizabeth,2024-02-28,2025-02-27,Monthly,365 days,Visa,Auto-renew,Occasional,Books,Horror,Tablet,High,4.9,1,Commericial(.com)
492,493,Kelly Adams,hollandjennifer@example.org,hollandjennifer,1985-09-18,38,Female,Rachelside,2024-02-01,2025-01-31,Annual,365 days,Visa,Manual,Frequent,Electronics,Drama,Tablet,High,3.4,2,Organization(.org)
493,494,Seth Wagner,epalmer@example.com,epalmer,1946-09-25,77,Female,West Lynn,2024-01-03,2025-01-02,Monthly,365 days,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Medium,3.2,0,Commericial(.com)
494,495,Robert Jones,nicolegay@example.com,nicolegay,1965-06-04,58,Male,New Robertview,2024-01-18,2025-01-17,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,Medium,3.1,2,Commericial(.com)
495,496,Stephanie Olsen,bakerjoshua@example.org,bakerjoshua,1975-11-24,48,Male,East Amandaport,2024-04-13,2025-04-13,Monthly,365 days,Visa,Manual,Occasional,Clothing,Drama,Smartphone,High,3.5,4,Organization(.org)
496,497,Lori Palmer,lnichols@example.org,lnichols,1978-08-06,45,Female,Lake Alexisborough,2024-03-17,2025-03-17,Annual,365 days,Visa,Manual,Occasional,Electronics,Romance,Smartphone,High,4.4,2,Organization(.org)
497,498,Richard Anderson,jeremy97@example.org,jeremy97,1965-09-29,58,Female,Dawnborough,2024-03-30,2025-03-30,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,Medium,5.0,6,Organization(.org)
498,499,Richard Scott,williamscharles@example.com,williamscharles,1970-04-20,54,Female,Port Latoyamouth,2024-01-09,2025-01-08,Monthly,365 days,Visa,Manual,Frequent,Clothing,Romance,Tablet,High,4.4,9,Commericial(.com)
499,500,Christopher Wilson MD,qmitchell@example.com,qmitchell,1943-04-27,81,Female,Jacksonborough,2024-04-07,2025-04-07,Monthly,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Medium,3.2,2,Commericial(.com)
500,501,Joshua Andrade,wardsteven@example.net,wardsteven,1933-05-04,91,Male,Castroville,2024-03-10,2025-03-10,Annual,365 days,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Low,5.0,10,Network(.net)
501,502,Julie Anderson,ryanalvarez@example.com,ryanalvarez,1947-12-03,76,Female,Port James,2024-02-14,2025-02-13,Annual,365 days,Mastercard,Auto-renew,Regular,Books,Action,Smartphone,Low,3.8,7,Commericial(.com)
502,503,Steven Joseph,opatel@example.org,opatel,1956-10-08,67,Male,Conradton,2024-04-13,2025-04-13,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Drama,Tablet,Low,4.2,3,Organization(.org)
503,504,Natasha Maldonado,keith29@example.org,keith29,1998-06-20,25,Female,Michaelborough,2024-03-06,2025-03-06,Monthly,365 days,Visa,Manual,Frequent,Books,Sci-Fi,Tablet,High,3.8,3,Organization(.org)
504,505,Sharon Casey,fmarsh@example.com,fmarsh,1988-09-05,35,Male,Lake Daniel,2024-01-08,2025-01-07,Annual,365 days,Visa,Auto-renew,Frequent,Electronics,Horror,Smartphone,Low,4.3,5,Commericial(.com)
505,506,Christopher Boyle,montgomerydanielle@example.org,montgomerydanielle,1978-05-31,45,Female,Port Paula,2024-04-06,2025-04-06,Annual,365 days,Visa,Manual,Frequent,Clothing,Sci-Fi,Smartphone,High,4.4,9,Organization(.org)
506,507,Mackenzie Fernandez,kimberly60@example.org,kimberly60,2005-03-05,19,Female,East Justin,2024-03-07,2025-03-07,Annual,365 days,Visa,Manual,Occasional,Clothing,Romance,Smart TV,Medium,4.3,6,Organization(.org)
507,508,Elizabeth Chen,madisonwatson@example.net,madisonwatson,1973-06-21,50,Female,Phillipston,2024-03-11,2025-03-11,Monthly,365 days,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,High,3.0,6,Network(.net)
508,509,Natasha Jensen,stephensonalexander@example.org,stephensonalexander,1982-04-05,42,Female,North Amy,2024-02-23,2025-02-22,Monthly,365 days,Mastercard,Manual,Frequent,Clothing,Horror,Tablet,Low,4.4,1,Organization(.org)
509,510,Sarah Baker,amber84@example.net,amber84,1984-01-17,40,Female,East Lukeburgh,2024-03-13,2025-03-13,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Action,Smartphone,High,3.7,10,Network(.net)
510,511,Samuel Decker,rogersjames@example.org,rogersjames,2003-06-05,20,Female,Hurstshire,2024-03-24,2025-03-24,Monthly,365 days,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,High,3.2,2,Organization(.org)
511,512,Emily Jenkins,matthew93@example.com,matthew93,1962-02-11,62,Male,West Gabriellaborough,2024-01-07,2025-01-06,Annual,365 days,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,4.4,10,Commericial(.com)
512,513,Tyler Brown,mcphersonsamuel@example.com,mcphersonsamuel,1991-11-13,32,Female,North Lisaport,2024-02-14,2025-02-13,Annual,365 days,Amex,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.1,8,Commericial(.com)
513,514,Danielle Boyer,francisemily@example.com,francisemily,1996-07-21,27,Male,North Michael,2024-03-06,2025-03-06,Annual,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Tablet,Medium,3.1,7,Commericial(.com)
514,515,Michael Smith,stephanielopez@example.com,stephanielopez,1946-06-09,77,Male,South Christopher,2024-01-05,2025-01-04,Monthly,365 days,Amex,Auto-renew,Regular,Clothing,Action,Smartphone,Medium,4.2,3,Commericial(.com)
515,516,David Brown,timgoodwin@example.com,timgoodwin,2005-11-30,18,Female,Port Marymouth,2024-01-06,2025-01-05,Annual,365 days,Amex,Manual,Frequent,Clothing,Documentary,Tablet,Low,4.4,5,Commericial(.com)
516,517,Amanda Howard,brett11@example.net,brett11,1967-02-13,57,Male,Port Paul,2024-03-03,2025-03-03,Annual,365 days,Visa,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,3.2,7,Network(.net)
517,518,Michael Escobar,zcunningham@example.org,zcunningham,1969-09-21,54,Male,East Mary,2024-02-02,2025-02-01,Annual,365 days,Mastercard,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.9,8,Organization(.org)
518,519,Carolyn Kennedy,pamela16@example.net,pamela16,1989-08-29,34,Male,West Robert,2024-01-06,2025-01-05,Monthly,365 days,Visa,Manual,Occasional,Books,Action,Smartphone,Medium,3.2,7,Network(.net)
519,520,Zachary Jackson,loribrennan@example.com,loribrennan,1950-11-03,73,Male,Port Robertstad,2024-03-26,2025-03-26,Monthly,365 days,Mastercard,Auto-renew,Occasional,Books,Action,Tablet,Medium,4.8,9,Commericial(.com)
520,521,Corey Williams,hensonjennifer@example.com,hensonjennifer,1958-01-14,66,Female,New Shelbyton,2024-02-15,2025-02-14,Monthly,365 days,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Low,4.5,1,Commericial(.com)
521,522,Brittany Nguyen,haleysharon@example.org,haleysharon,2002-07-15,21,Female,Martinezview,2024-01-12,2025-01-11,Annual,365 days,Mastercard,Manual,Occasional,Books,Drama,Tablet,Low,3.2,0,Organization(.org)
522,523,Sherri Clark,frederickrobert@example.org,frederickrobert,1990-07-17,33,Male,North Ryanmouth,2024-04-09,2025-04-09,Monthly,365 days,Amex,Manual,Frequent,Books,Horror,Tablet,Low,3.5,7,Organization(.org)
523,524,Jennifer Williams,hillmary@example.org,hillmary,1945-02-01,79,Female,Gonzalesborough,2024-02-21,2025-02-20,Annual,365 days,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Smartphone,High,3.3,7,Organization(.org)
524,525,Jasmin Grant,kevin60@example.net,kevin60,1981-07-26,42,Female,Lake Lisabury,2024-02-15,2025-02-14,Monthly,365 days,Mastercard,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.1,10,Network(.net)
525,526,Teresa Cooper,swilliams@example.net,swilliams,1979-10-30,44,Female,Johnsonchester,2024-02-23,2025-02-22,Monthly,365 days,Mastercard,Manual,Occasional,Electronics,Comedy,Smart TV,High,4.7,8,Network(.net)
526,527,Eric Johnson,alexgriffith@example.org,alexgriffith,1948-05-07,76,Female,South James,2024-01-22,2025-01-21,Annual,365 days,Amex,Auto-renew,Regular,Books,Action,Smart TV,High,3.6,3,Organization(.org)
527,528,Lisa Jones,jessicamalone@example.com,jessicamalone,1963-02-11,61,Male,Tuckerport,2024-02-15,2025-02-14,Annual,365 days,Visa,Auto-renew,Frequent,Clothing,Action,Tablet,Low,3.4,10,Commericial(.com)
528,529,Charles Williams,navarrorebekah@example.net,navarrorebekah,1975-06-16,48,Female,New Cynthiahaven,2024-01-07,2025-01-06,Annual,365 days,Visa,Manual,Occasional,Books,Romance,Tablet,High,3.9,10,Network(.net)
529,530,Christian Estrada,yrivera@example.com,yrivera,1933-07-15,90,Female,Lynchbury,2024-02-18,2025-02-17,Monthly,365 days,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,High,4.5,7,Commericial(.com)
530,531,Martha Parks,williamchan@example.com,williamchan,1950-11-09,73,Female,East Joel,2024-01-19,2025-01-18,Monthly,365 days,Mastercard,Auto-renew,Frequent,Clothing,Horror,Smart TV,Low,3.6,7,Commericial(.com)
531,532,Crystal Moore,gerald91@example.org,gerald91,1954-11-08,69,Male,Shannonport,2024-01-11,2025-01-10,Monthly,365 days,Amex,Auto-renew,Frequent,Books,Sci-Fi,Tablet,Low,3.3,8,Organization(.org)
532,533,Ronald Ferrell III,woconnor@example.org,woconnor,1968-12-03,55,Female,Klineland,2024-03-19,2025-03-19,Annual,365 days,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Smartphone,High,3.5,4,Organization(.org)
533,534,Olivia Patton,nbrady@example.net,nbrady,1985-10-14,38,Male,Jeffersonfurt,2024-01-25,2025-01-24,Monthly,365 days,Mastercard,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.9,5,Network(.net)
534,535,Bianca Stevenson,ycarter@example.org,ycarter,1939-04-08,85,Male,Ricardoburgh,2024-01-04,2025-01-03,Annual,365 days,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,Low,3.4,5,Organization(.org)
535,536,Shane Gregory,vwalsh@example.org,vwalsh,1967-02-11,57,Female,East Caitlin,2024-02-03,2025-02-02,Monthly,365 days,Visa,Auto-renew,Frequent,Clothing,Documentary,Smartphone,Medium,4.2,3,Organization(.org)
536,537,James Nicholson,dave30@example.com,dave30,1981-11-15,42,Male,West Shawnside,2024-02-15,2025-02-14,Monthly,365 days,Visa,Auto-renew,Regular,Electronics,Horror,Tablet,High,3.6,8,Commericial(.com)
537,538,Sheila Franco,savannah01@example.org,savannah01,1960-10-14,63,Female,East Daniel,2024-03-22,2025-03-22,Monthly,365 days,Mastercard,Manual,Frequent,Electronics,Documentary,Tablet,Medium,3.4,10,Organization(.org)
538,539,Cody Schultz,kblack@example.org,kblack,1980-06-25,43,Male,New Joshua,2024-03-28,2025-03-28,Annual,365 days,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,Medium,4.3,5,Organization(.org)
539,540,Travis Alvarado,jessicaallen@example.com,jessicaallen,1960-05-21,63,Male,Haynesburgh,2024-01-13,2025-01-12,Monthly,365 days,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.9,7,Commericial(.com)
540,541,Elizabeth Espinoza,calderonjessica@example.com,calderonjessica,1952-03-19,72,Female,West Charlotteberg,2024-01-25,2025-01-24,Annual,365 days,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,4.6,8,Commericial(.com)
541,542,Carrie Glover,michaelhenry@example.com,michaelhenry,1963-09-07,60,Female,Jonesmouth,2024-03-02,2025-03-02,Monthly,365 days,Amex,Manual,Occasional,Books,Comedy,Tablet,High,4.4,7,Commericial(.com)
542,543,Christopher Wilson,yspence@example.com,yspence,1970-03-09,54,Male,East Kayla,2024-03-12,2025-03-12,Monthly,365 days,Amex,Manual,Regular,Books,Documentary,Smartphone,High,3.5,10,Commericial(.com)
543,544,Tanya Moreno,wyattdenise@example.net,wyattdenise,2006-01-11,18,Female,Port Jamieborough,2024-02-03,2025-02-02,Annual,365 days,Visa,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.6,0,Network(.net)
544,545,Jason Mckinney,gonzalezmolly@example.net,gonzalezmolly,1978-08-06,45,Male,Smithstad,2024-04-01,2025-04-01,Annual,365 days,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Medium,4.0,6,Network(.net)
545,546,Tommy Foster,fwilcox@example.com,fwilcox,1972-02-20,52,Male,New Kim,2024-02-28,2025-02-27,Annual,365 days,Visa,Manual,Regular,Clothing,Drama,Tablet,Low,3.5,8,Commericial(.com)
546,547,Vincent Tran,gwilliams@example.net,gwilliams,1938-01-30,86,Male,Jasonland,2024-03-16,2025-03-16,Monthly,365 days,Mastercard,Manual,Occasional,Books,Horror,Smartphone,Low,3.7,4,Network(.net)
547,548,Dr. Jose Moran,mike87@example.com,mike87,1960-04-06,64,Male,Palmermouth,2024-03-15,2025-03-15,Monthly,365 days,Visa,Manual,Regular,Electronics,Action,Smart TV,Medium,4.7,10,Commericial(.com)
548,549,Randy Herring,thompsonjonathan@example.org,thompsonjonathan,1957-10-21,66,Female,South Angelicaburgh,2024-04-07,2025-04-07,Monthly,365 days,Visa,Manual,Regular,Clothing,Comedy,Smart TV,Medium,4.3,3,Organization(.org)
